interval,n_wavs,n_segments,n_cetacean_segs,n_uncertain_segs,model_positive,model_sp_any,model_sp_majority,model_pos_argmax,model_pos_vec,model_pos_pr,exp_positive,date,format,hydrophone,n_hydrophone_detections,source_file,exp_annotated,outcome
250925181501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925182001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925182500,2,94,46,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925183001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925183501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925184000,2,94,44,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925184500,2,94,34,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925185001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250925185501,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250925190000,2,94,9,39,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925190501,1,47,0,5,False,,,False,True,False,False,,,,,,False,TN
250925191000,2,94,22,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925191500,2,94,13,42,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925192000,2,94,20,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925192501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250925193001,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250925193500,2,94,2,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925194001,1,47,1,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925194501,1,47,0,1,False,,,True,True,False,False,,,,,,False,TN
250925195000,2,94,9,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925195501,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250925200001,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250925200500,2,94,0,9,False,,,True,True,False,False,,,,,,False,TN
250925201000,2,94,8,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925201501,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250925202000,2,94,5,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925202501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925203001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250925203501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925204000,2,94,7,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925204501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925205000,2,94,2,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925205501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925210001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925210500,2,94,5,10,True,"Ambig, Gg",Ambig,True,True,True,False,,,,,,False,FP
250925211001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925211501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925212001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925212500,2,94,0,18,False,,,True,True,False,False,,,,,,False,TN
250925213001,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250925213500,2,94,2,23,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
250925214001,1,47,1,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925214501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925215001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925215501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925220001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925220500,2,94,23,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925221001,1,47,0,20,False,,,True,True,False,False,,,,,,False,TN
250925221501,1,47,0,18,False,,,True,True,False,False,,,,,,False,TN
250925222001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925222500,2,94,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925223000,2,94,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925223501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250925224001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925224501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250925225000,2,94,30,7,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
250925225501,1,47,0,1,False,,,True,True,False,False,,,,,,False,TN
250925230000,2,94,12,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925230500,2,94,31,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925231001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925231501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925232001,1,47,0,1,False,,,True,True,False,False,,,,,,False,TN
250925232501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925233000,2,94,1,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925233500,2,94,0,18,False,,,True,True,False,False,,,,,,False,TN
250925234001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925234501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250925235000,2,94,5,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250925235501,1,47,0,1,False,,,True,True,False,False,,,,,,False,TN
250926000000,2,94,44,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926000501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926001001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926001501,1,47,0,2,False,,,True,True,False,False,,,,,,False,TN
250926002001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926002501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926003000,2,94,22,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926003501,1,47,0,2,False,,,True,True,False,False,,,,,,False,TN
250926004001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926004500,2,94,39,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926005001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926005500,2,94,28,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926010000,2,94,1,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926010501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926011001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926011501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926012001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926012501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926013000,2,94,13,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926013501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926014000,2,94,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926014500,2,94,45,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926015001,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250926015501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926020001,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250926020500,2,94,20,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926021001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926021500,2,94,7,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926022001,1,47,0,4,False,,,True,True,False,False,,,,,,False,TN
250926022500,2,94,39,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926023001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926023500,2,94,27,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926024001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926024501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926025000,2,94,18,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926025501,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250926030001,1,47,0,9,False,,,True,True,False,False,,,,,,False,TN
250926030501,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250926031000,2,94,34,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926031501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926032000,2,94,18,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926032501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926033001,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926033500,2,94,47,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926034001,1,47,0,6,False,,,False,True,False,False,,,,,,False,TN
250926034501,1,47,0,14,False,,,True,True,False,False,,,,,,False,TN
250926035001,1,47,0,17,False,,,True,True,False,False,,,,,,False,TN
250926035501,1,47,0,13,False,,,True,True,False,False,,,,,,False,TN
250926040001,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926040500,2,94,47,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926041001,1,17,0,5,False,,,False,True,False,False,,,,,,False,TN
250926041500,1,47,0,10,False,,,True,True,False,False,,,,,,False,TN
250926042000,1,47,0,6,False,,,True,True,False,False,,,,,,False,TN
250926042500,1,47,2,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926043001,1,47,0,12,False,,,True,True,False,False,,,,,,False,TN
250926043501,1,47,0,5,False,,,False,True,False,False,,,,,,False,TN
250926044000,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926044501,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250926045001,1,47,0,6,False,,,False,True,False,True,2025-09-26 04:50:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250926045501,1,47,1,12,True,Oo,Oo,True,True,True,True,2025-09-26 04:55:01,segmented,H1,1.0,Datos_L1.xlsx,True,TP
250926050000,1,47,4,4,True,Tt,Tt,True,True,True,True,2025-09-26 05:00:00,segmented,H1,1.0,Datos_L1.xlsx,True,TP
250926050501,1,47,0,12,False,,,True,True,False,True,2025-09-26 05:05:01,segmented,H1,1.0,Datos_L1.xlsx,True,FN
250926051000,1,47,1,18,True,Tt,Tt,True,True,True,True,2025-09-26 05:10:00,segmented,H1,1.0,Datos_L1.xlsx,True,TP
250926051501,1,47,1,22,True,Tt,Tt,True,True,True,True,2025-09-26 05:15:01,segmented,H1,1.0,Datos_L1.xlsx,True,TP
250926052001,1,47,0,2,False,,,True,True,False,False,,,,,,False,TN
250926052500,1,13,1,1,True,Oo,Oo,True,True,True,False,,,,,,False,FP
250926053001,1,47,2,11,True,"Oo, Tt",Oo,True,True,True,False,,,,,,False,FP
250926053501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926054001,1,47,2,5,True,Oo,Oo,True,True,True,False,,,,,,False,FP
250926054500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926055001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926055500,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926060001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926060501,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250926061000,1,47,0,9,False,,,True,True,False,False,,,,,,False,TN
250926061501,1,47,0,8,False,,,False,True,False,False,,,,,,False,TN
250926062001,1,47,0,4,False,,,False,True,False,False,,,,,,False,TN
250926062501,1,47,0,8,False,,,True,True,False,False,,,,,,False,TN
250926063001,1,47,2,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926063501,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250926064000,1,47,0,10,False,,,True,True,False,False,,,,,,False,TN
250926064501,1,47,0,12,False,,,True,True,False,False,,,,,,False,TN
250926065000,1,47,0,8,False,,,True,True,False,False,,,,,,False,TN
250926065500,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926070000,1,47,0,4,False,,,False,True,False,False,,,,,,False,TN
250926070501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926071001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926071500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926072001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926072500,1,47,0,10,False,,,False,True,False,False,,,,,,False,TN
250926073001,1,47,0,17,False,,,True,True,False,False,,,,,,False,TN
250926073500,1,47,2,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926074001,1,47,2,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926074500,1,47,0,17,False,,,True,True,False,False,,,,,,False,TN
250926075001,1,47,0,13,False,,,True,True,False,False,,,,,,False,TN
250926075500,1,47,0,13,False,,,True,True,False,False,,,,,,False,TN
250926080000,1,47,0,19,False,,,True,True,False,False,,,,,,False,TN
250926080501,1,47,0,9,False,,,False,True,False,False,,,,,,False,TN
250926081001,1,47,0,4,False,,,False,True,False,False,,,,,,False,TN
250926081500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926082001,1,47,0,10,False,,,True,True,False,False,,,,,,False,TN
250926082500,1,47,0,5,False,,,False,True,False,False,,,,,,False,TN
250926083000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926083500,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926084001,1,47,0,19,False,,,True,True,False,False,,,,,,False,TN
250926084501,1,47,0,9,False,,,False,True,False,False,,,,,,False,TN
250926085000,1,47,0,7,False,,,False,True,False,False,,,,,,False,TN
250926085501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926090001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926090500,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926091001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926091501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926092001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926092500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926093000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926093501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926094000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926094501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926095000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926095500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926100000,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926100501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926101001,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250926101500,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926102001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926102501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926103000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926103500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926104001,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926104501,1,47,0,4,False,,,False,True,False,False,,,,,,False,TN
250926105000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926105501,1,47,0,5,False,,,False,True,False,False,,,,,,False,TN
250926110000,1,47,0,11,False,,,True,True,False,False,,,,,,False,TN
250926110500,1,47,0,4,False,,,True,True,False,False,,,,,,False,TN
250926111001,1,47,3,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926111501,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250926112001,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926112500,1,47,0,4,False,,,True,True,False,False,,,,,,False,TN
250926113000,1,47,0,1,False,,,True,True,False,False,,,,,,False,TN
250926113501,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250926114001,1,47,1,1,True,Oo,Oo,True,True,True,False,,,,,,False,FP
250926114500,1,47,0,9,False,,,True,True,False,False,,,,,,False,TN
250926115000,1,47,0,20,False,,,True,True,False,False,,,,,,False,TN
250926115501,1,47,0,10,False,,,True,True,False,False,,,,,,False,TN
250926120000,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926120501,1,47,0,1,False,,,True,True,False,False,,,,,,False,TN
250926121000,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926121501,1,47,0,6,False,,,True,True,False,False,,,,,,False,TN
250926122001,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250926122500,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250926123001,1,47,0,6,False,,,True,True,False,False,,,,,,False,TN
250926123501,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926124001,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250926124500,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926125001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926125500,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926130001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926130501,1,47,0,4,False,,,False,True,False,False,,,,,,False,TN
250926131000,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926131500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926132001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926132501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926133001,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926133501,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250926134000,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926134501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926135000,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926135501,1,47,0,1,False,,,True,True,False,False,,,,,,False,TN
250926140000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926140501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926141001,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250926141500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926142001,1,47,0,9,False,,,True,True,False,False,,,,,,False,TN
250926142501,1,47,0,8,False,,,True,True,False,False,,,,,,False,TN
250926143001,1,47,0,2,False,,,True,True,False,False,,,,,,False,TN
250926143501,1,47,0,10,False,,,True,True,False,False,,,,,,False,TN
250926144000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926144501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926145001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926145501,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926150001,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250926150501,1,47,0,8,False,,,False,True,False,False,,,,,,False,TN
250926151000,1,47,0,26,False,,,True,True,False,False,,,,,,False,TN
250926151501,1,47,0,4,False,,,False,True,False,False,,,,,,False,TN
250926152000,1,47,0,18,False,,,True,True,False,False,,,,,,False,TN
250926152500,1,47,0,5,False,,,False,True,False,False,,,,,,False,TN
250926153001,1,47,0,8,False,,,False,True,False,False,,,,,,False,TN
250926153501,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926154001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926154501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926155001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926155501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926160001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926160500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926161000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926161501,1,47,0,17,False,,,True,True,False,False,,,,,,False,TN
250926162000,1,47,0,2,False,,,True,True,False,False,,,,,,False,TN
250926162500,1,47,4,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926163000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926163501,1,47,0,4,False,,,False,True,False,False,,,,,,False,TN
250926164001,1,47,0,5,False,,,False,True,False,False,,,,,,False,TN
250926164500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926165001,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250926165501,1,47,0,7,False,,,True,True,False,False,,,,,,False,TN
250926170000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926170500,1,47,0,4,False,,,True,True,False,False,,,,,,False,TN
250926171001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926171501,1,47,1,7,True,Oo,Oo,True,True,True,False,,,,,,False,FP
250926172000,1,47,3,11,True,Oo,Oo,True,True,True,False,,,,,,False,FP
250926172501,1,47,0,6,False,,,True,True,False,False,,,,,,False,TN
250926173001,1,47,0,16,False,,,True,True,False,False,,,,,,False,TN
250926173500,1,47,0,13,False,,,True,True,False,False,,,,,,False,TN
250926174001,1,47,0,10,False,,,True,True,False,False,,,,,,False,TN
250926174500,1,47,1,21,True,Oo,Oo,True,True,True,True,2025-09-26 17:45:00,segmented,H2,1.0,Datos_L1.xlsx,True,TP
250926175001,1,47,0,15,False,,,True,True,False,False,,,,,,False,TN
250926175501,1,47,1,20,True,Oo,Oo,True,True,True,False,,,,,,False,FP
250926180001,1,47,1,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926180501,1,47,2,24,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
250926181000,1,47,2,31,True,Ambig,Ambig,True,True,True,True,2025-09-26 18:10:00,segmented,H2,1.0,Datos_L1.xlsx,True,TP
250926181501,1,47,2,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926182001,1,47,0,24,False,,,True,True,False,False,,,,,,False,TN
250926182500,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926183000,1,47,0,2,False,,,False,True,False,True,2025-09-26 18:30:00,segmented,H2,1.0,Datos_L1.xlsx,True,FN
250926183501,1,47,0,9,False,,,True,True,False,False,,,,,,False,TN
250926184001,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926184500,1,47,1,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926185001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926185500,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250926190000,1,47,0,4,False,,,False,True,False,False,,,,,,False,TN
250926190501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926191001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926191501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926192000,1,47,1,2,True,Oo,Oo,True,True,True,False,,,,,,False,FP
250926192501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926193001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926193500,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
250926194001,1,47,0,21,False,,,True,True,False,False,,,,,,False,TN
250926194501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926195000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926195500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926200001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926200501,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926201000,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926201500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926202001,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250926202501,1,47,0,6,False,,,False,True,False,False,,,,,,False,TN
250926203000,1,47,0,9,False,,,False,True,False,False,,,,,,False,TN
250926203501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926204000,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926204500,1,47,0,1,False,,,True,True,False,False,,,,,,False,TN
250926205001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926205501,1,47,0,7,False,,,True,True,False,False,,,,,,False,TN
250926210001,1,47,0,3,False,,,True,True,False,False,,,,,,False,TN
250926210500,1,47,0,1,False,,,True,True,False,False,,,,,,False,TN
250926211001,1,47,0,8,False,,,False,True,False,False,,,,,,False,TN
250926211500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926212001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926212500,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926213001,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926213500,1,47,0,17,False,,,True,True,False,False,,,,,,False,TN
250926214001,1,47,0,8,False,,,False,True,False,False,,,,,,False,TN
250926214501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926215001,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926215501,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926220001,1,47,0,10,False,,,False,True,False,False,,,,,,False,TN
250926220501,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250926221001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926221501,1,47,0,10,False,,,False,True,False,False,,,,,,False,TN
250926222000,1,47,0,12,False,,,False,True,False,False,,,,,,False,TN
250926222501,1,47,0,6,False,,,False,True,False,False,,,,,,False,TN
250926223000,1,47,0,17,False,,,False,True,False,False,,,,,,False,TN
250926223500,1,47,0,11,False,,,False,True,False,False,,,,,,False,TN
250926224001,1,47,0,19,False,,,True,True,False,False,,,,,,False,TN
250926224501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926225001,1,47,0,7,False,,,True,True,False,False,,,,,,False,TN
250926225501,1,47,0,2,False,,,False,True,False,False,,,,,,False,TN
250926230001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926230500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926231001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250926231500,1,47,0,11,False,,,True,True,False,False,,,,,,False,TN
250926232000,1,47,0,28,False,,,True,True,False,False,,,,,,False,TN
250926232501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926233001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250926233501,1,47,1,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926234000,1,47,6,34,True,Ambig,Ambig,True,True,True,True,2025-09-26 23:40:00,segmented,H1,1.0,Datos_L1.xlsx,True,TP
250926234501,1,47,2,31,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926235001,1,47,1,31,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250926235501,1,47,0,16,False,,,True,True,False,False,,,,,,False,TN
250927000000,1,47,0,12,False,,,False,True,False,False,,,,,,False,TN
250927000501,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250927001000,1,47,0,13,False,,,True,True,False,False,,,,,,False,TN
250927001501,1,47,0,3,False,,,False,True,False,False,,,,,,False,TN
250927002001,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250927002500,1,47,0,0,False,,,False,False,False,False,,,,,,False,TN
250927003001,1,47,0,1,False,,,False,True,False,False,,,,,,False,TN
250927003501,1,47,0,19,False,,,True,True,False,False,,,,,,False,TN
250927004001,1,47,0,17,False,,,True,True,False,False,,,,,,False,TN
250927004500,1,47,0,24,False,,,True,True,False,False,,,,,,False,TN
250927005001,1,47,1,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250927005500,1,47,3,37,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250927010001,1,47,4,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
250927010500,1,47,0,5,False,,,True,True,False,False,,,,,,False,TN
