wav_path,status,native_sr_hz,duration_s,n_segments,resampled,error_message
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925215001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925215501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925220001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925220500.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925221001.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925221501.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925222001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925222500.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925223000.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925223501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925224001.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925224501.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925225000.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925225501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925230000.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925230500.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925231001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925231501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925232001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925232501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925233000.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925233500.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925234001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925234501.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925235000.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925235501.wav,ok,192000,238.96,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926000000.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926000501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926001001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926001501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926002001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926002501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926003000.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926003501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926004001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926004500.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926005001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926005500.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926010000.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926010501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926011001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926011501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926012001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926012501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926013000.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926013501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926014000.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926014500.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926015001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926015501.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926020001.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926020500.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926021001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926021500.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926022001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926022500.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926023001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926023500.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926024001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926024501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926025000.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926025501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926030001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926030501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926031000.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926031501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926032000.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926032501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926033001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250926033500.wav,ok,192000,238.97,47,True,
