n_shots,classifier,trial,accuracy,macro_f1,roc_auc,time_s
128,Random Forest,1,0.8757415952537904,0.8650767727976029,0.9440352391593773,1.0840816497802734
128,Random Forest,2,0.8803559657218194,0.8685572943861795,0.9455075183210859,0.9673852920532227
128,Random Forest,3,0.8764007910349374,0.8639749304989905,0.9441052225783229,0.9931807518005371
128,Random Forest,4,0.8750823994726433,0.8644698388975944,0.9489761163071875,0.9919352531433105
128,Random Forest,5,0.8750823994726433,0.8651085907248153,0.9457189016854779,1.0717597007751465
128,Random Forest,6,0.8806855636123929,0.8695071128382774,0.948699526549034,0.9739096164703369
128,Random Forest,7,0.8793671720500988,0.8664977436319639,0.9481711875636838,0.9893734455108643
128,Random Forest,8,0.8800263678312459,0.8683943089430894,0.9483087658889828,1.0574049949645996
128,Random Forest,9,0.8803559657218194,0.8703979524292837,0.9457747928801306,0.9787228107452393
128,SVM (RBF),0,0.8796967699406724,0.8711594094142134,0.9447025895775819,0.8375458717346191
128,SVM (RBF),1,0.8813447593935398,0.8736659768401503,0.9478296302630278,0.8967692852020264
128,SVM (RBF),2,0.8928806855636124,0.8856486737136446,0.9484372678664325,0.9123873710632324
128,SVM (RBF),3,0.8892551087673038,0.882410317196296,0.9490095554834754,0.866701602935791
128,SVM (RBF),4,0.8833223467369808,0.8761108699032405,0.9516780017512573,0.9736390113830566
128,SVM (RBF),5,0.8852999340804218,0.8788510498263026,0.9513768103134064,0.9455349445343018
128,SVM (RBF),6,0.8846407382992749,0.877302130475937,0.951675135536147,0.9515259265899658
128,SVM (RBF),7,0.8902439024390244,0.8819765133352655,0.9515979865794254,0.893557071685791
128,SVM (RBF),8,0.8872775214238628,0.8789449737153416,0.9490427558085044,0.9218215942382812
128,SVM (RBF),9,0.8849703361898484,0.877922435772907,0.9483522368181573,0.915940523147583
128,Nearest Centroid,0,0.8744232036914964,0.866226910638682,0.9207993109618874,0.19591498374938965
128,Nearest Centroid,1,0.8767303889255109,0.8689781851234661,0.9202571186035036,0.1935279369354248
128,Nearest Centroid,2,0.8806855636123929,0.872964121155929,0.9238164800681014,0.18573260307312012
128,Nearest Centroid,3,0.8777191825972314,0.8699625407589469,0.9219988219855897,0.18830370903015137
128,Nearest Centroid,4,0.8767303889255109,0.8691556153323887,0.9207565565864907,0.2028810977935791
128,Nearest Centroid,5,0.8783783783783784,0.8715196835348251,0.9185796662101423,0.19065237045288086
128,Nearest Centroid,6,0.8852999340804218,0.8783334562483868,0.9251093819341506,0.18515348434448242
128,Nearest Centroid,7,0.8790375741595253,0.8700233635723211,0.9251282511836274,0.1888418197631836
128,Nearest Centroid,8,0.8800263678312459,0.8720393687941685,0.924264087327842,0.19654607772827148
128,Nearest Centroid,9,0.8783783783783784,0.8712690100378451,0.9202884081184588,0.19177889823913574
256,Logistic Regression,0,0.8675305975521959,0.856130238004098,0.9389506536258754,0.09689092636108398
256,Logistic Regression,1,0.8725701943844493,0.8619653292130239,0.9408023608840091,0.08820390701293945
256,Logistic Regression,2,0.8736501079913607,0.8627461661736481,0.9358086215809102,0.07556748390197754
256,Logistic Regression,3,0.8812095032397408,0.8723462917011304,0.9441609668772943,0.09565949440002441
256,Logistic Regression,4,0.8707703383729302,0.8607559430620981,0.9340441138335469,0.08372664451599121
256,Logistic Regression,5,0.8696904247660188,0.8589068195402008,0.9374437548907242,0.09122037887573242
256,Logistic Regression,6,0.8855291576673866,0.8751210051342365,0.9456764145840898,0.08659052848815918
256,Logistic Regression,7,0.8675305975521959,0.856130238004098,0.9333402485015079,0.07172346115112305
256,Logistic Regression,8,0.8794096472282218,0.8694021813033904,0.9428449951755303,0.09020113945007324
256,Logistic Regression,9,0.8747300215982722,0.8635861810497417,0.9429829185847235,0.08870315551757812
256,Decision Tree,0,0.8308135349172067,0.8159275157672492,0.810343058833453,0.540170431137085
256,Decision Tree,1,0.8138948884089273,0.7944213061668627,0.7930992130956567,0.5051000118255615
256,Decision Tree,2,0.8142548596112311,0.7993984674522527,0.8026330262732696,0.5122616291046143
256,Decision Tree,3,0.8106551475881929,0.788889306260673,0.7851295767632112,0.5255300998687744
256,Decision Tree,4,0.8365730741540677,0.8243077132247725,0.8216618972903749,0.5701591968536377
256,Decision Tree,5,0.8452123830093593,0.8332520909445726,0.8359440942848986,0.5334441661834717
256,Decision Tree,6,0.8369330453563715,0.8216584718794442,0.8254083416305853,0.49964380264282227
256,Decision Tree,7,0.8243340532757379,0.8049378495370011,0.7990795037264968,0.5132725238800049
256,Decision Tree,8,0.8308135349172067,0.8150933327895152,0.8072232541147625,0.495527982711792
256,Decision Tree,9,0.8246940244780417,0.8048926321509523,0.8061626116994387,0.5238473415374756
256,Random Forest,0,0.8819294456443485,0.8711939927170742,0.9488848436421583,0.8913285732269287
256,Random Forest,1,0.8812095032397408,0.8701122423823382,0.9487298222896766,0.8776392936706543
256,Random Forest,2,0.8855291576673866,0.874835433568435,0.9479658291904067,0.9825198650360107
256,Random Forest,3,0.89056875449964,0.8815638897989041,0.9506863969333129,0.8784668445587158
256,Random Forest,4,0.8833693304535637,0.8732762014285417,0.9480667070558083,0.923067569732666
256,Random Forest,5,0.8815694744420446,0.8714620172048352,0.9487286824267909,0.858351469039917
256,Random Forest,6,0.8790496760259179,0.8664915939342448,0.9503401635817228,1.0482690334320068
256,Random Forest,7,0.8826493880489561,0.8712078160331072,0.9479968904540473,0.8988504409790039
256,Random Forest,8,0.8869690424766019,0.8766357963407039,0.9488401040238869,0.9021472930908203
256,Random Forest,9,0.8819294456443485,0.8705393398527033,0.95032221074127,0.853029727935791
256,SVM (RBF),0,0.8884089272858171,0.8812965169394852,0.9523879272562302,1.5537633895874023
256,SVM (RBF),1,0.8891288696904248,0.8820623458624562,0.9556154490176376,1.5501668453216553
256,SVM (RBF),2,0.9035277177825773,0.896497591861543,0.9505037339058484,1.5188570022583008
256,SVM (RBF),3,0.8974082073434125,0.8913691184684848,0.9556331168923691,1.585181474685669
256,SVM (RBF),4,0.8912886969042476,0.8845746179618468,0.951995814423483,1.5501387119293213
256,SVM (RBF),5,0.8873290136789057,0.8809090322641615,0.954755422470231,1.5399010181427002
256,SVM (RBF),6,0.894528437724982,0.8870906370792275,0.9551874305039847,1.5733873844146729
256,SVM (RBF),7,0.8981281497480201,0.891115540315105,0.9547679609619759,1.5890207290649414
256,SVM (RBF),8,0.8923686105111591,0.8851379559495124,0.9538270041496708,1.5763497352600098
256,SVM (RBF),9,0.8920086393088553,0.884775997571088,0.9523802331817506,1.5681886672973633
256,Nearest Centroid,0,0.8819294456443485,0.8744040566327456,0.922990863429038,0.16991519927978516
256,Nearest Centroid,1,0.8794096472282218,0.8718908974024535,0.9212719501971107,0.16586852073669434
