interval,n_wavs,n_segments,n_cetacean_segs,n_uncertain_segs,model_positive,model_sp_any,model_sp_majority,model_pos_argmax,model_pos_vec,model_pos_pr,exp_positive,exp_top_species,n_wavs_annotated,source,sum_exp_Ambig,sum_exp_Bb,sum_exp_Dc,sum_exp_Dd,sum_exp_Gg,sum_exp_Gm,sum_exp_Lo,sum_exp_Oo,sum_exp_Pm,sum_exp_Sc,sum_exp_Tt,sum_exp_Zc,exp_annotated,outcome
240807015500,5,60,0,1,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807020000,5,60,0,0,False,,,False,False,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807020500,5,60,0,0,False,,,False,False,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807021000,5,60,0,0,False,,,False,False,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807021500,5,60,0,1,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807022000,5,60,0,0,False,,,False,False,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807022500,5,60,0,0,False,,,False,False,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807023000,5,60,0,3,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807023500,5,60,0,2,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807024000,5,60,0,1,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807024500,5,60,0,2,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807025000,5,60,0,3,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807025500,5,60,0,5,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807030000,5,60,0,4,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807030500,5,60,0,1,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807031000,5,60,0,0,False,,,False,False,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807031500,5,60,0,2,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807032000,5,60,0,12,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807032500,5,60,0,12,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807033000,5,60,0,15,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807033500,5,60,0,20,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807034000,5,60,0,13,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807034500,5,60,3,23,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807035000,5,60,0,20,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807035500,5,60,1,15,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807040000,5,60,1,17,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807040500,5,60,3,20,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807041000,5,60,2,33,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807041500,5,60,1,16,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807042000,5,60,1,38,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807042500,5,60,0,28,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807043000,5,60,0,25,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807043500,5,60,1,51,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807044000,5,60,1,32,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807044500,5,60,3,22,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807045000,5,60,0,13,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807045500,5,60,0,9,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807050000,5,60,0,8,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807050500,5,60,0,10,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807051000,5,60,7,25,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807051500,5,60,10,39,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807052000,5,60,8,25,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807052500,5,60,42,17,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807053000,5,60,31,27,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807053500,5,60,22,36,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807054000,5,60,30,26,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807054500,5,60,36,23,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807055000,5,60,39,19,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807055500,5,60,53,7,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807060000,5,60,31,27,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807060500,5,60,14,38,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807061000,5,60,12,38,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807061500,5,60,10,46,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807062000,5,60,22,31,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807062500,5,60,24,34,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807063000,5,60,8,49,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807063500,5,60,3,40,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807064000,5,60,1,29,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807064500,5,60,0,2,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807065000,5,60,0,0,False,,,False,False,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807065500,5,60,0,13,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807070000,5,60,0,14,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807070500,5,60,0,16,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807071000,5,60,0,37,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807071500,5,60,0,32,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807072000,5,60,2,41,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807072500,5,60,19,34,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807073000,5,60,16,37,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807073500,5,60,7,38,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807074000,5,60,10,32,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807074500,5,60,23,28,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807075000,5,60,12,45,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807075500,5,60,7,39,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807080000,5,60,5,36,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807080500,5,60,9,35,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807081000,5,60,10,40,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807081500,5,60,19,29,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807082000,5,60,29,26,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807082500,5,60,20,37,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807083000,5,60,39,19,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807083500,5,60,34,24,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807084000,5,60,20,31,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807084500,5,60,19,38,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807085000,5,60,12,36,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807085500,5,60,25,33,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807090000,5,60,4,40,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807090500,5,60,1,45,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807091000,5,60,0,47,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807091500,5,60,0,41,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807092000,5,60,0,34,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807092500,5,60,0,15,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807093000,5,60,7,41,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807093500,5,60,14,38,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807094000,5,60,9,45,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807094500,5,60,17,37,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807095000,5,60,14,36,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807095500,5,60,6,44,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807100000,5,60,3,47,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807100500,5,60,0,43,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807101000,5,60,2,47,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807101500,5,60,0,26,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807102000,5,60,0,10,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807102500,5,60,2,12,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807103000,5,60,9,29,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807103500,5,60,6,31,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807104000,5,60,5,35,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807104500,5,60,3,55,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807105000,5,60,0,41,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807105500,5,60,0,25,False,,,True,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807110000,5,60,2,21,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807110500,5,60,9,27,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807111000,5,60,0,1,False,,,False,True,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807111500,5,60,0,0,False,,,False,False,False,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TN
240807112000,5,60,2,38,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807112500,5,60,4,43,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807113000,5,60,14,35,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807113500,5,60,12,35,True,Ambig,Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,1.9133333333333304,1.8053333333333303,7.82266666666666,0.0,0.5653333333333335,0.1213333333333333,0.0,1.4346666666666599,1.3373333333333304,0.0,True,TP
240807114000,5,60,15,25,True,Ambig,Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.5853333333333334,0.6533333333333333,2.6853333333333302,0.0,0.06,0.0,0.0,0.504,0.512,0.0,True,TP
240807114500,5,60,9,28,True,Ambig,Ambig,True,True,True,True,Dc,5.0,XiulosAGOST_TOTAL,0.0,0.0,11.511999999999993,10.643999999999993,11.353733333333324,0.0,3.211999999999994,0.004,0.0,8.823999999999998,2.3410666666666566,0.0,True,TP
240807115000,5,60,5,49,True,Ambig,Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,21.05199999999998,22.248266666666648,24.47053333333331,0.0,13.629333333333316,0.5706666666666664,0.0,15.23119999999999,15.232799999999987,0.0,True,TP
240807115500,5,60,6,42,True,Ambig,Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.20266666666666,4.471999999999994,16.578666666666656,0.0,1.2373333333333332,0.0026666666666666,0.0,2.402666666666664,5.10399999999999,0.0,True,TP
240807120000,5,60,3,32,True,Ambig,Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.0413333333333274,1.42666666666666,9.130666666666661,0.0,0.5213333333333332,0.0,0.0,1.5293333333333303,2.3506666666666667,0.0,True,TP
240807120500,5,60,1,26,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807121000,5,60,3,26,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807121500,5,60,16,28,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807122000,5,60,10,33,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807122500,5,60,2,41,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807123000,5,60,4,38,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807123500,5,60,4,28,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
240807124000,5,60,8,37,True,Ambig,Ambig,True,True,True,False,background,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FP
