deployment_id,wav_path,reason
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602160231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602160331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602160431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602160531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602160631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602160731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602160831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602160931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602161031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602161131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602161231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602161331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602161431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602161531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602161631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602161731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602161831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602161931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602162031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602162131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602162231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602162331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602162431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602162531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602162631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602162731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602162831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602162931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602163031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602163131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602163231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602163331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602163431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602163531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602163631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602163731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602163831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602163931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602164031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602164131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602164231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602164331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602164431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602164531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602164631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602164731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602164831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602164931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602165031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602165131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602165231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602165331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602165431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602165531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602165631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602165731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602165831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602165931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602170031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602170131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602170231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602170331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602170431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602170531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602170631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602170731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602170831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602170931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602171031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602171131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602171231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602171331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602171431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602171531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602171631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602171731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602171831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602171931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602172031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602172131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602172231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602172331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602172431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602172531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602172631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602172731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602172831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602172931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602173031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602173131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602173231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602173331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602173431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602173531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602173631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602173731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602173831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602173931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602174031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602174131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602174231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602174331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602174431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602174531.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602174631.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602174731.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602174831.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602174931.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602175031.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602175131.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602175231.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602175331.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602175431.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602175532.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602175632.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602175732.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602175832.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602175932.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602180032.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602180132.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602180232.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602180332.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602180432.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602180532.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602180632.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602180732.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602180832.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602180932.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602181032.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602181132.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602181232.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602181332.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602181432.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602181532.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602181632.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602181732.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602181832.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602181932.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602182032.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602182132.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602182232.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602182332.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602182432.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602182532.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602182632.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602182732.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602182832.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602182932.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602183032.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602183132.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602183232.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602183332.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602183432.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602183532.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602183632.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602183732.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602183832.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602183932.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602184032.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602184132.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602184232.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602184332.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602184432.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602184532.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602184632.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602184732.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602184832.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602184932.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602185032.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602185132.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602185232.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602185332.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602185432.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602185532.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602185632.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602185732.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602185832.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602185932.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602190032.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602190132.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602190232.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602190332.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602190432.wav,date_out_of_range_2024-06-02
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6338\6338.240602190532.wav,date_out_of_range_2024-06-02
